Année;Numéro;Département;"Code INSEE";"Nom de la commune";"Date de première alerte";"Origine de l'alerte";"Moyens de première intervention";"Surface parcourue (m2)";"Surface forêt (m2)";"Surface maquis garrigues (m2)";"Autres surfaces naturelles hors forêt (m2)";"Surfaces agricoles (m2)";"Autres surfaces (m2)";"Surface autres terres boisées (m2)";"Surfaces non boisées naturelles (m2)";"Surfaces non boisées artificialisées (m2)";"Surfaces non boisées (m2)";"Précision des surfaces";"Surface de feu à l'arrivée des secours > 0,1 ha";"Voie carrossable la plus proche";"Activité ou habitation la plus proche";"Type de peuplement";Connaissance;"Source de l'enquête";Nature;"Intervention de l'équipe RCCI";"Décès ou bâtiments touchés";"Nombre de décès";"Nombre de bâtiments totalement détruits";"Nombre de bâtiments partiellement détruits";"Hygrométrie (%)";"Vitesse moyenne du vent (Km/h)";"Direction du vent";"Température (°C)";"Précision de la donnée";"Présence d'un contour valide"
2018;6998;66;66069;Espira-de-l'Agly;"2018-07-14 03:37:00";Population;1;20000;;20000;;;;;;;;;1;1;3;1;Probable;Sapeur-pompier;Malveillance;Non;Non;;;;53;25;NO;26;;Non
2018;7008;66;66176;Saint-Hippolyte;"2018-07-16 16:41:00";Vigie-caméra;5;40000;;40000;;;;;;;;;1;2;3;1;Certaine;Sapeur-pompier;"Involontaire (travaux)";Non;Non;;;;50;35;NO;26;;Non
2018;7021;66;66228;Villeneuve-la-Rivière;"2018-07-20 14:23:00";Vigie-caméra;1;59700;59700;;;;;;;;;;1;4;3;4;Probable;Sapeur-pompier;Malveillance;Oui;Non;;;;42;32;E;31;;Non
2018;7034;66;66012;Baho;"2018-07-22 16:19:00";Vigie-caméra;2;19800;10000;9800;;;;;;;;;1;4;3;4;Probable;Sapeur-pompier;Malveillance;Oui;Non;;;;32;25;NO;28;;Non
2018;7050;04;04070;Digne-les-Bains;"2018-02-21 14:52:00";Indéterminé;;500;;500;;;;;;;;;;;;1;Probable;Forestier;"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;7061;2B;2B201;Pancheraccia;"2018-01-03 22:25:00";Indéterminé;;70000;;70000;;;;;;;;;;;;1;Probable;Coordinateur;Malveillance;Non;Non;;;;;;;;;Non
2018;7202;48;48146;Sainte-Enimie;"2018-10-03 16:21:00";Population;3;148300;147800;500;;;;;;;;;1;2;3;4;Inconnue;;;Oui;Non;;;;;;;;;Non
2018;7204;48;48172;Saint-Maurice-de-Ventalon;"2018-10-24 05:50:00";Population;3;120800;;120800;;;;;;;;;1;4;3;1;Inconnue;;;Oui;Non;;;;;;;;;Non
2018;7229;2A;2A090;Coggia;"2018-10-02 13:31:00";Indéterminé;3;10;;10;;;;;;;;;;4;3;1;Probable;Sapeur-pompier;Malveillance;Oui;Non;;;;;;;;;Non
2018;7230;2A;2A090;Coggia;"2018-10-02 14:56:00";Indéterminé;3;690;;690;;;;;;;;;;4;3;1;Probable;Sapeur-pompier;Malveillance;Oui;Non;;;;;;;;;Non
2018;7231;2A;2A348;Vico;"2018-10-04 08:59:00";Indéterminé;3;500;;500;;;;;;;;;;;;;Certaine;Sapeur-pompier;"Involontaire (travaux)";Non;Non;;;;;;;;;Non
2018;7232;2A;2A090;Coggia;"2018-10-04 10:00:00";Indéterminé;3;20;;20;;;;;;;;;;4;3;1;Probable;Sapeur-pompier;"Involontaire (travaux)";Oui;Non;;;;;;;;;Non
2018;7233;2A;2A017;Appietto;"2018-10-04 23:11:00";Indéterminé;3;50;;50;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;7234;2A;2A004;Ajaccio;"2018-10-05 11:34:00";Indéterminé;3;1000;;1000;;;;;;;;;;;;;Certaine;Sapeur-pompier;"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;7235;2A;2A114;Figari;"2018-10-08 16:09:00";Indéterminé;3;25;;25;;;;;;;;;;;;;Certaine;Sapeur-pompier;"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;7236;2A;2A001;Afa;"2018-10-09 13:16:00";Indéterminé;3;1000;;1000;;;;;;;;;;;;;Certaine;Sapeur-pompier;"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;7237;2A;2A114;Figari;"2018-10-09 15:50:00";Indéterminé;3;500;;500;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;7238;2A;2A142;Levie;"2018-10-13 13:45:00";Indéterminé;3;500;;500;;;;;;;;;;;;;Certaine;Sapeur-pompier;"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;7240;2A;2A032;Bastelicaccia;"2018-10-13 15:00:00";Indéterminé;3;50;;50;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;7241;2A;2A118;Fozzano;"2018-10-14 14:07:00";Indéterminé;3;3000;;3000;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;7242;2A;2A065;Cargèse;"2018-10-19 13:58:00";Indéterminé;3;900;;900;;;;;;;;;;;;;Certaine;Sapeur-pompier;"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;7243;34;34016;Aumelas;"2018-10-21 00:10:00";Population;3;194;;194;;;;;;;;;;4;3;1;Probable;Coordinateur;Accidentelle;Non;Non;;;;;;;;;Non
2018;7246;34;34337;Villeneuve-lès-Maguelone;"2018-10-24 14:00:00";Population;3;8587;;8587;;;;;;;;;1;1;3;1;Certaine;Coordinateur;Accidentelle;Non;Non;;;;;;;;;Non
2018;7249;83;83058;Flayosc;"2018-02-23 23:00:00";Population;3;50;50;;;;;;;;;;;3;3;5;Certaine;Sapeur-pompier;"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;7257;34;34016;Aumelas;"2018-10-25 21:46:00";Population;3;775;;775;;;;;;;;;;4;3;1;Probable;Coordinateur;Malveillance;Non;Non;;;;;;;;;Non
2018;7287;34;34045;Cabrières;"2018-10-26 14:41:00";Population;3;362;362;;;;;;;;;;;4;3;1;Probable;Coordinateur;"Involontaire (travaux)";Non;Non;;;;;;;;;Non
2018;7319;07;07301;Saint-Victor;"2018-10-22 14:29:00";Population;3;25000;;;;;;;;;;;1;3;3;3;Certaine;Coordinateur;Malveillance;Non;Non;;;;;;N;;;Non
2018;7320;34;34186;Octon;"2018-08-25 17:25:00";Population;3;222;;;;;;;;;;;;4;3;1;Probable;Coordinateur;"Involontaire (travaux)";Non;Non;;;;;;;;;Non
2018;7321;07;07248;Saint-Jean-Roure;"2018-10-24 14:51:00";Population;3;5000;;5000;;;;;;;;;1;4;;1;Inconnue;;;Non;Non;;;;;;;;;Non
2018;7322;07;07112;Labastide-sur-Bésorgues;"2018-10-24 16:01:00";Population;3;15000;15000;;;;;;;;;;1;4;1;3;Inconnue;;;Non;Non;;;;;70;N;;;Non
2018;7329;11;11188;"Palme (La)";"2018-08-24 20:14:00";Indéterminé;;1200;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;7330;11;11037;Berriac;"2018-08-25 01:49:00";Indéterminé;;1500;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;7331;11;11401;Tuchan;"2018-08-25 12:26:00";Indéterminé;;2500;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;7332;11;11203;Lézignan-Corbières;"2018-08-25 19:06:00";Indéterminé;;20;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;7333;11;11037;Berriac;"2018-08-26 01:42:00";Indéterminé;;300;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;7334;11;11037;Berriac;"2018-08-26 02:47:00";Indéterminé;;50;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;7335;11;11081;Caunes-Minervois;"2018-08-26 21:22:00";Indéterminé;;300;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;7336;11;11099;Conques-sur-Orbiel;"2018-08-27 00:23:00";Indéterminé;;342;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;7337;11;11099;Conques-sur-Orbiel;"2018-08-27 00:23:00";Indéterminé;;2194;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;7339;11;11369;Sallèles-d'Aude;"2018-08-27 12:32:00";Indéterminé;;5;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;7340;11;11006;Albas;"2018-08-27 14:10:00";Indéterminé;;500;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;7341;11;11421;Villedaigne;"2018-08-30 20:31:00";Indéterminé;;2406;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;7342;11;11015;Arques;"2018-09-05 19:08:00";Indéterminé;;50;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;7343;11;11027;Barbaira;"2018-09-05 21:58:00";Indéterminé;;20;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;7344;11;11152;Fontjoncouse;"2018-09-07 17:53:00";Indéterminé;;10;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;7345;11;11261;Moux;"2018-09-08 17:23:00";Indéterminé;;897;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;7346;11;11116;Cuxac-d'Aude;"2018-09-12 17:29:00";Indéterminé;;20;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;7347;11;11296;Pouzols-Minervois;"2018-09-13 13:29:00";Indéterminé;;39797;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;7348;11;11253;Montolieu;"2018-09-14 13:34:00";Indéterminé;;1160;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;7349;30;30269;Saint-Jean-du-Gard;"2018-02-26 12:22:00";Indéterminé;;20000;;;;;;;;;;;;;;;Certaine;"Service de police et de gendarmerie";"Involontaire (travaux)";Non;Non;;;;;;;;;Non
2018;7350;11;11255;Montredon-des-Corbières;"2018-09-16 15:12:00";Indéterminé;;30740;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;7351;11;11396;Trausse;"2018-09-17 15:04:00";Indéterminé;;51247;36247;;;;;;;;15000;;;;;;;;;Non;Non;;;;;;;;;Non
2018;7352;11;11262;Narbonne;"2018-09-20 14:14:00";Indéterminé;;20;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;7353;11;11170;Gruissan;"2018-09-23 18:37:00";Indéterminé;;20318;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;7354;11;11312;Ribouisse;"2018-09-23 17:26:00";Indéterminé;;23279;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;7355;11;11203;Lézignan-Corbières;"2018-09-24 00:11:00";Indéterminé;;100;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;7356;11;11342;Saint-Frichoux;"2018-09-24 10:38:00";Indéterminé;;1650;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;7357;11;11099;Conques-sur-Orbiel;"2018-09-24 17:01:00";Indéterminé;;11081;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;7358;11;11099;Conques-sur-Orbiel;"2018-09-24 23:03:00";Indéterminé;;1243;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;7359;11;11151;Fontiès-d'Aude;"2018-09-25 18:27:00";Indéterminé;;7020;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;7360;30;30031;"Bastide-d'Engras (La)";"2018-02-22 10:13:00";Indéterminé;;10000;;;;;;;;;;;;;;;Inconnue;;;Non;Non;;;;;;;;;Non
2018;7361;11;11262;Narbonne;"2018-09-25 20:57:00";Indéterminé;;100;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;7362;11;11151;Fontiès-d'Aude;"2018-09-26 16:34:00";Indéterminé;;549035;113512;373923;;;;;;;61600;;;;;;;;;Non;Non;;;;;;;;;Non
2018;7363;11;11342;Saint-Frichoux;"2018-09-30 14:23:00";Indéterminé;;2400;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;7364;11;11024;Bages;"2018-10-01 11:23:00";Indéterminé;;149500;65000;59500;;;;;;;25000;;;;;;;;;Non;Non;;;;;;;;;Non
2018;7365;11;11254;Montréal;"2018-10-01 12:06:00";Indéterminé;;1328;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;7366;11;11206;Limoux;"2018-10-02 11:56:00";Indéterminé;;6000;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;7368;11;11413;Villardonnel;"2018-10-03 21:32:00";Indéterminé;;729;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;7369;11;11413;Villardonnel;"2018-10-03 19:27:00";Indéterminé;;984;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;7370;11;11267;Ornaisons;"2018-10-03 12:03:00";Indéterminé;;3083;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;7371;48;48162;Saint-Julien-d'Arpaon;"2018-02-24 20:55:00";Population;3;80000;;80000;;;;;;;;;1;1;3;3;Certaine;Coordinateur;"Involontaire (travaux)";Non;Non;;;;;10;N;0;;Non
2018;7372;11;11014;Armissan;"2018-10-04 13:57:00";Indéterminé;;1;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;7373;11;11099;Conques-sur-Orbiel;"2018-10-04 21:26:00";Indéterminé;;2736;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;7374;11;11040;Bizanet;"2018-10-05 13:45:00";Indéterminé;;500;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;7375;11;11081;Caunes-Minervois;"2018-10-08 17:32:00";Indéterminé;;723;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;7378;34;34075;Cesseras;"2018-10-24 15:11:00";Indéterminé;3;241;;241;;;;;;;;;;4;3;1;Certaine;Coordinateur;"Involontaire (travaux)";Non;Non;;;;;;;;;Non
2018;7382;48;48022;Bédouès;"2018-02-25 15:24:00";Population;3;31900;31900;0;;;;;;;;;1;4;3;3;Inconnue;Coordinateur;;Non;Non;;;;;10;N;0;;Non
2018;7393;2B;2B231;Pigna;"2018-01-04 09:24:00";Indéterminé;;10;;10;;;;;;;;;;;;1;;;;Non;Non;;;;;;;;;Non
2018;7405;48;48155;Saint-Germain-de-Calberte;"2018-02-27 13:55:00";Population;3;400;400;;;;;;;;0;;;3;3;2;Certaine;Coordinateur;"Involontaire (particulier)";Non;Non;;;;;10;N;0;;Non
2018;7416;48;48171;Saint-Martin-de-Lansuscle;"2018-02-27 17:13:00";Population;3;110;;;;;;;;;110;;;1;3;1;Certaine;Coordinateur;"Involontaire (particulier)";Non;Non;;;;;10;N;0;;Non
2018;7495;2B;2B250;Prunelli-di-Casacconi;"2018-12-10 10:28:00";Indéterminé;;20000;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;7496;2B;2B074;Casanova;"2018-12-10 11:55:00";Indéterminé;;20;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;7504;66;66069;Espira-de-l'Agly;"2018-01-12 09:47:00";Population;3;1000;500;500;;;;;;;;;;1;3;4;Probable;Sapeur-pompier;"Involontaire (travaux)";Non;Non;;;;80;40;NO;7;;Non
2018;7509;66;66016;Banyuls-sur-Mer;"2018-07-23 01:24:00";Population;1;20000;10000;10000;;;;;;;;;1;3;3;3;Probable;Sapeur-pompier;Malveillance;Oui;Non;;;;45;40;N;24;;Non
2018;7510;66;66012;Baho;"2018-07-23 13:24:00";Vigie-caméra;5;3000;3000;;;;;;;;;;1;3;3;4;Certaine;Sapeur-pompier;Malveillance;Oui;Non;;;;30;25;NO;31;;Non
2018;7524;66;66164;Rivesaltes;"2018-07-25 14:11:00";Vigie-caméra;1;2000;2000;;;;;;;;;;;2;3;4;Probable;Sapeur-pompier;Malveillance;Non;Non;;;;29;14;N;34;;Non
2018;7560;66;66069;Espira-de-l'Agly;"2018-07-26 05:09:00";Population;1;5000;5000;;;;;;;;;;1;3;3;4;Certaine;Sapeur-pompier;Malveillance;Oui;Non;;;;47;15;E;25;;Non
2018;7561;66;66069;Espira-de-l'Agly;"2018-07-27 08:27:00";Population;3;300;300;;;;;;;;;;;3;3;4;Certaine;Sapeur-pompier;Malveillance;Oui;Non;;;;42;10;E;29;;Non
2018;7562;66;66172;Saint-Estève;"2018-07-27 13:18:00";Vigie-caméra;2;5000;5000;;;;;;;;;;1;2;3;4;Certaine;Sapeur-pompier;Malveillance;Oui;Non;;;;33;15;E;33;;Non
2018;7563;66;66069;Espira-de-l'Agly;"2018-07-27 21:17:00";Population;3;200;200;;;;;;;;;;;2;3;4;Certaine;Sapeur-pompier;Malveillance;Oui;Non;;;;43;10;N;30;;Non
2018;7564;66;66050;Claira;"2018-07-28 15:21:00";Vigie-caméra;5;20000;;20000;;;;;;;;;1;2;3;1;Inconnue;;;Non;Non;;;;49;30;NO;28;;Non
2018;7565;66;66178;Saint-Jean-Pla-de-Corts;"2018-07-28 19:26:00";Vigie-caméra;1;1500;1500;;;;;;;;;;;1;1;2;Certaine;Sapeur-pompier;"Involontaire (particulier)";Non;Non;;;;54;0;;29;;Non
2018;7566;66;66115;Montesquieu-des-Albères;"2018-07-29 11:03:00";Population;1;22100;10000;12100;;;;;;;;;1;2;2;2;Certaine;Sapeur-pompier;"Involontaire (travaux)";Non;Non;;;;56;30;NO;30;;Non
2018;7567;66;66125;Olette;"2018-07-29 18:43:00";Population;5;200;200;;;;;;;;;;;3;3;4;Certaine;Sapeur-pompier;Naturelle;Non;Non;;;;74;20;N;20;;Non
2018;7568;66;66046;Caudiès-de-Fenouillèdes;"2018-07-30 14:26:00";Population;3;1500;1500;;;;;;;;;;;3;3;2;Probable;Sapeur-pompier;Malveillance;Oui;Non;;;;60;25;E;29;;Non
2018;7569;66;66068;Escaro;"2018-07-31 10:52:00";Population;3;1000;;1000;;;;;;;;;;1;3;2;Inconnue;;;Oui;Non;;;;64;0;;22;;Non
2018;7581;66;66049;Céret;"2018-01-16 11:53:00";Population;3;1000;1000;;;;;;;;;;;3;3;3;Inconnue;;;Non;Non;;;;36;15;S;17;;Non
2018;7590;66;66172;Saint-Estève;"2018-08-01 15:44:00";Population;5;10000;;10000;;;;;;;;;1;4;3;1;Certaine;Sapeur-pompier;"Involontaire (particulier)";Non;Non;;;;48;30;E;31;;Non
2018;7591;66;66136;Perpignan;"2018-08-01 18:40:00";Vigie-caméra;5;70000;;70000;;;;;;;;;1;4;3;1;Inconnue;;;Non;Non;;;;66;25;NE;29;;Non
2018;7593;66;66012;Baho;"2018-08-02 18:05:00";Population;1;200;200;;;;;;;;;;;4;2;4;Certaine;Sapeur-pompier;Malveillance;Oui;Non;;;;34;15;S;36;;Non
2018;7594;66;66012;Baho;"2018-08-04 19:46:00";Vigie-caméra;1;35100;30000;5100;;;;;;;;;1;3;3;4;Certaine;Sapeur-pompier;Malveillance;Oui;Non;;;;26;30;NO;37;;Non
2018;7595;66;66136;Perpignan;"2018-08-04 20:42:00";Population;1;5000;;5000;;;;;;;;;1;4;3;2;Inconnue;;;Non;Non;;;;37;30;NO;34;;Non
2018;7596;66;66172;Saint-Estève;"2018-08-04 22:09:00";Population;1;5000;;5000;;;;;;;;;1;1;3;2;Certaine;Sapeur-pompier;Malveillance;Oui;Non;;;;42;25;NO;33;;Non
2018;7597;66;66088;Ille-sur-Têt;"2018-08-04 23:31:00";Population;1;10000;;10000;;;;;;;;;1;2;2;2;Probable;Sapeur-pompier;Malveillance;Non;Non;;;;44;25;NO;32;;Non
2018;7599;66;66164;Rivesaltes;"2018-08-05 19:08:00";Population;1;10000;;10000;;;;;;;;;1;4;3;1;Probable;Sapeur-pompier;Malveillance;Non;Non;;;;36;15;SE;33;;Non
2018;7608;66;66058;Corneilla-la-Rivière;"2018-08-07 09:27:00";Population;5;15000;10000;5000;;;;;;;;;1;3;3;2;Inconnue;;;Non;Non;;;;60;;;28;;Non
2018;7615;2B;2B145;Loreto-di-Casinca;"2018-01-04 10:42:00";Indéterminé;;15;;15;;;;;;;;;;;;1;;;;Non;Non;;;;;;;;;Non
2018;7634;66;66118;Montner;"2018-08-11 17:46:00";Vigie-caméra;1;1500;1500;;;;;;;;;;;1;3;2;Probable;Sapeur-pompier;Malveillance;Non;Non;;;;39;20;SE;30;;Non
2018;7639;66;66193;Serdinya;"2018-08-13 14:05:00";Population;3;500;500;;;;;;;;;;;2;3;3;Certaine;Sapeur-pompier;Accidentelle;Non;Non;;;;58;0;;25;;Non
2018;7641;66;66096;Latour-de-France;"2018-08-13 17:30:00";Patrouille;2;600;600;;;;;;;;;;;1;3;2;Probable;Sapeur-pompier;Malveillance;Oui;Non;;;;50;0;;29;;Non
2018;7642;66;66030;Calce;"2018-08-13 18:10:00";Vigie-caméra;2;300;300;;;;;;;;;;;4;3;2;Probable;Sapeur-pompier;Malveillance;Oui;Non;;;;49;10;SE;28;;Non
2018;7653;66;66012;Baho;"2018-08-14 15:04:00";Vigie-caméra;5;30000;10000;20000;;;;;;;;;1;1;3;2;Certaine;Sapeur-pompier;Malveillance;Oui;Non;;;;41;40;NO;27;;Non
2018;7654;66;66170;Sainte-Colombe-de-la-Commanderie;"2018-08-14 20:40:00";Vigie-caméra;1;10000;;10000;;;;;;;;;1;2;2;1;Probable;Sapeur-pompier;Malveillance;Oui;Non;;;;40;0;;26;;Non
2018;7655;66;66012;Baho;"2018-08-14 11:59:00";Vigie-caméra;3;1000;1000;;;;;;;;;;;4;3;4;Certaine;Sapeur-pompier;Malveillance;Oui;Non;;;;36;25;NO;27;;Non
2018;7656;66;66012;Baho;"2018-08-15 14:10:00";Vigie-caméra;2;3000;3000;;;;;;;;;;;4;3;4;Certaine;Sapeur-pompier;Malveillance;Oui;Non;;;;33;25;NO;30;;Non
2018;7666;66;66071;Estagel;"2018-08-16 13:55:00";Vigie-caméra;1;22000;;22000;;;;;;;;;1;1;3;1;Probable;Sapeur-pompier;Malveillance;Oui;Non;;;;35;20;NO;30;;Non
2018;7681;66;66172;Saint-Estève;"2018-08-19 17:42:00";Population;4;5000;;5000;;;;;;;;;1;3;3;1;Probable;Sapeur-pompier;Malveillance;Non;Non;;;;31;30;NO;32;;Non
2018;7703;66;66050;Claira;"2018-01-19 14:32:00";Population;3;10000;2000;8000;;;;;;;;;1;1;3;2;Inconnue;;;Non;Non;;;;51;65;N;16;;Non
2018;7714;66;66190;Salses-le-Château;"2018-01-19 15:50:00";Population;3;200;200;;;;;;;;;;;4;3;4;Certaine;Sapeur-pompier;"Involontaire (travaux)";Non;Non;;;;71;45;N;12;;Non
2018;7725;2B;2B088;Chiatra;"2018-01-04 12:22:00";Indéterminé;;100;;100;;;;;;;;;;;;1;Probable;Coordinateur;"Involontaire (travaux)";Non;Non;;;;;;;;;Non
2018;7728;2A;2A092;Conca;"2018-10-20 13:20:00";Indéterminé;3;500;;500;;;;;;;;;;;;;Certaine;Sapeur-pompier;"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;7729;2A;2A070;Casaglione;"2018-10-23 15:16:00";Indéterminé;3;500;;500;;;;;;;;;;;;;Certaine;Sapeur-pompier;"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;7730;2A;2A142;Levie;"2018-10-23 15:46:00";Indéterminé;3;200;;200;;;;;;;;;;;;;Certaine;Sapeur-pompier;"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;7731;2A;2A247;Porto-Vecchio;"2018-10-23 19:26:00";Indéterminé;3;50;;50;;;;;;;;;;;;;Inconnue;;;Non;Non;;;;;;;;;Non
2018;7732;2A;2A215;Pianottoli-Caldarello;"2018-10-25 13:24:00";Indéterminé;3;100;;100;;;;;;;;;;;;;Certaine;Sapeur-pompier;"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;7733;2A;2A295;Sant'Andréa-d'Orcino;"2018-10-25 14:34:00";Indéterminé;3;1550;;1550;;;;;;;;;;;;;Certaine;Sapeur-pompier;"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;7734;2A;2A288;Sotta;"2018-10-25 20:31:00";Indéterminé;3;15;;15;;;;;;;;;;;;;Inconnue;;;Non;Non;;;;;;;;;Non
2018;7735;2A;2A048;Calcatoggio;"2018-10-27 17:01:00";Indéterminé;3;50;;50;;;;;;;;;;;;;Certaine;Sapeur-pompier;"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;7736;2A;2A189;Olmeto;"2018-10-27 17:56:00";Indéterminé;3;50;;50;;;;;;;;;;;;;Certaine;Sapeur-pompier;"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;7738;2A;2A092;Conca;"2018-11-03 18:02:00";Indéterminé;3;1;;1;;;;;;;;;;;;;Certaine;Sapeur-pompier;"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;7739;2A;2A004;Ajaccio;"2018-11-07 21:48:00";Indéterminé;3;20;;20;;;;;;;;;;;;;Certaine;Sapeur-pompier;"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;7740;2A;2A215;Pianottoli-Caldarello;"2018-11-16 17:24:00";Indéterminé;3;10;;10;;;;;;;;;;;;;Certaine;Sapeur-pompier;"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;7741;2A;2A272;Sartène;"2018-11-17 16:43:00";Indéterminé;3;50;;50;;;;;;;;;;;;;Certaine;Sapeur-pompier;"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;7742;2A;2A139;Lecci;"2018-12-09 11:51:00";Indéterminé;3;13000;;13000;;;;;;;;;;;;;Certaine;Sapeur-pompier;"Involontaire (travaux)";Non;Non;;;;;;;;;Non
2018;7743;2A;2A041;Bonifacio;"2018-12-09 13:26:00";Indéterminé;3;500;;500;;;;;;;;;;;;;Certaine;Sapeur-pompier;"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;7744;2A;2A070;Casaglione;"2018-12-09 17:51:00";Indéterminé;3;4000;;4000;;;;;;;;;;;;;Inconnue;;;Non;Non;;;;;;;;;Non
2018;7756;66;66190;Salses-le-Château;"2018-08-20 00:16:00";Population;3;2000;;2000;;;;;;;;;;4;3;1;Inconnue;;;Non;Non;;;;41;27;NO;28;;Non
2018;7757;66;66108;Millas;"2018-08-21 06:29:00";Population;1;20000;10000;10000;;;;;;;;;1;4;3;2;Certaine;Sapeur-pompier;Malveillance;Oui;Non;;;;48;0;;25;;Non
2018;7758;66;66065;Elne;"2018-08-21 14:03:00";Vigie-caméra;1;22100;10000;12100;;;;;;;;;1;4;1;2;Inconnue;;;Non;Non;;;;41;10;SE;31;;Non
2018;7760;66;66102;Mantet;"2018-08-22 17:51:00";Population;5;2000;500;1500;;;;;;;;;1;3;3;3;Certaine;Sapeur-pompier;Naturelle;Non;Non;;;;75;25;O;24;;Non
2018;7761;66;66071;Estagel;"2018-08-22 18:22:00";Vigie-caméra;1;10000;5000;5000;;;;;;;;;1;2;3;2;Probable;Sapeur-pompier;Malveillance;Non;Non;;;;38;15;S;31;;Non
2018;7762;66;66180;Saint-Laurent-de-la-Salanque;"2018-08-23 15:06:00";Population;1;25000;;25000;;;;;;;;;1;1;3;1;Probable;Sapeur-pompier;Malveillance;Oui;Non;;;;43;10;SE;32;;Non
2018;7786;66;66068;Escaro;"2018-08-29 16:41:00";Population;1;300;300;;;;;;;;;;;3;3;4;Certaine;Sapeur-pompier;Naturelle;Non;Non;;;;;0;;21;;Non
2018;7787;66;66036;Canaveilles;"2018-08-29 16:50:00";Population;3;150;150;;;;;;;;;;;3;3;4;Certaine;Sapeur-pompier;Naturelle;Non;Non;;;;;0;;21;;Non
